"Албуров_Георгий" "Алёхина_Мария" "Балух_Владимир" "Барабанов_Андрей" "Беглец_Данил" "Белов_Александр" "Белоусов_Ярослав" "Белых_Никита" "Беньяш_Михаил" "Борисов_Дмитрий" "Волков_Леонид" "Дадин_Ильдар" "Дмитриев_Олег" "Емельянов_Владимир" "Жуков_Егор" "Жуков_Кирилл" "Зимин_Степан" "Климов_Сергей" "Коваленко_Евгений" "Константинов_Даниил" "Косенко_Михаил" "Котляр_Татьяна" "Котов_Константин" "Кривов_Сергей" "Кутаев_Руслан" "Лесных_Егор" "Лоскутов_Артём" "Луцкевич_Денис" "Малышевский_Эдуард" "Мартинцов_Максим" "Мемедеминов_Нариман" "Милосердов_Пётр" "Миняйло_Алексей" "Мордасов_Владислав" "Мыльников_Александр" "Навальный_Алексей_(дело_ИвРоше)" "Навальный_Алексей_(дело_КировЛес)" "Навальный_Олег" "Наумова_Александра" "Новиков_Павел" "Носик_Антон" "Офицеров_Пётр" "Подкопаев_Иван" "Полихович_Андрей" "Прокопьева_Светлана" "Савелов_Артём" "Савостин_Михаил" "Самуцевич_Екатерина" "Сенцов_Олег" "Сидоров_Ян" "Синица_Владислав" "Соколов_Александр" "Соколовский_Руслан" "Титиев_Оюб" "Толоконникова_Надежда" "Устинов_Павел" "Ходорковский_Михаил_(Второе_дело)" "Ходорковский_Михаил_(Первое_дело)" "Чирцов_Никита" "Шишкин_Игорь"
"созданы" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0.219298245614035 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0
"создать" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0.0594883997620464 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"сознательно" 0 0 0 0 0 0 0 0 0 0 0.0594883997620464 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0332446808510638 0 0 0 0 0
"сообщил" 0 0 0 0 0 0 0 0 0 0 0 0 0.124688279301746 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"сопротивления" 0 0 0 0 0 0 0 0 0.0350385423966363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"состоит" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0.167224080267559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"состоял" 0 0 0 0.130718954248366 0 0 0 0 0 0 0 0 0.124688279301746 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.740740740740741
"сотен" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258933195235629 0 0
"сотрудничества" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.209205020920502 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258933195235629 0 0
"соучастником" 0 0 0 0 0 0 0 0 0 0 0 0.19907100199071 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"софроновым" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"социальные" 0 0 0 0.130718954248366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0974658869395711 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0
"сочли" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0364166059723234 0 0 0 0 0.0587889476778366 0 0 0
"специально" 0 0 0 0 0 0.0586166471277843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.227790432801822 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"список" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.131061598951507 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"спокойные" 0 0 0 0.130718954248366 0 0 0 0 0.0350385423966363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"справедливый" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.18001800180018 0 0 0 0 0 0 0 0.337837837837838 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"справедливых" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.501672240802676 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"справка" 0 0 0 0 0 0.0586166471277843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0.0293685756240822 0 0 0 0 0 0
"спросить" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0901713255184851 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0856164383561644 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258933195235629 0 0
"сравнить" 0 0 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"сроком" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.116144018583043 0 0.0577700751010976 0 0 0 0.131061598951507 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ссора" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ссылается" 0 0.0582072176949942 0 0 0 0.117233294255569 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"сталкивается" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0 0 0.0974658869395711 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0592417061611374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"становятся" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0856164383561644 0 0 0 0 0 0 0 0 0 0 0 0 0 0.131061598951507 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"статей" 0 0 0 0 0 0.0586166471277843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"статистике" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0.0594883997620464 0 0 0 0.0901713255184851 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"статьями" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.171232876712329 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0258933195235629 0 0
"стихи" 0 0.116414435389988 0 0 0 0 0 0 0 0 0 0.06635700066357 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"стоило" 0 0 0 0 0 0 0 0 0.0350385423966363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0332446808510638 0 0 0 0 0
"сторонников" 0 0 0 0 0 0 0 0 0 0 0.118976799524093 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"сторонником" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"стоя" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.227790432801822 0 0 0 0 0 0 0 0 0 0 0 0.162866449511401 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"стоял" 0 0 0 0 0 0 0 0 0.0350385423966363 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.02040816326531 0 0 0 0
"стражу" 0 0 0 0 0 0 0 0 0.0525578135949544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"странах" 0 0 0 0 0 0 0 0 0 0 0.0594883997620464 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0 0 0 0.0258933195235629 0 0
"страниц" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0.177304964539007 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"странная" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0 0 0 0 0 0
"странные" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0
"страхе" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0332446808510638 0 0 0 0 0
"страшных" 0 0 0 0 0 0 0 0 0 0 0 0.13271400132714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0332446808510638 0 0 0 0 0
"стремится" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.116144018583043 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0664893617021277 0 0 0 0 0
"стремление" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0664893617021277 0 0.0587889476778366 0 0 0
"строем" 0 0 0 0 0 0 0 0 0.0525578135949544 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"строить" 0 0 0 0.130718954248366 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0587889476778366 0.0258933195235629 0 0
"судами" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.115540150202195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0587889476778366 0 0 0
"судебная" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0.387596899224806 0.246305418719212 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"судебные" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0587889476778366 0 0 0
"судьбы" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.116144018583043 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0587889476778366 0 0 0
"сумке" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.145137880986938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"сумма" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0290951411114344 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"суток" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0.124688279301746 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0 0 0 0 0 0 0
"сфабриковано" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.77777777777778 0.136054421768707 0 0 0 0 0 0 0 0 0 0 0 0
"сфере" 0 0 0 0 0 0 0 0 0 0 0.0594883997620464 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0364166059723234 0 0 0 0 0 0 0 0
"счастье" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0901713255184851 0 0 0 0 0 0.334448160535117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"считаете" 0 0 0.16025641025641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.115540150202195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"считал" 0 0 0 0 0 0 0.265957446808511 0 0 0 0 0 0 0 0 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"считали" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.167224080267559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.177304964539007 0 0 0 0 0 0 0 0 0 0 0 0 0.0587889476778366 0 0 0
"талаева" 0 0 0 0 0 0.0586166471277843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0364166059723234 0 0 0 0 0 0 0 0
"телефонных" 0 0 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0967585873246251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"темы" 0 0 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0364166059723234 0 0 0 0 0 0 0 0
"территорий" 0 0.0582072176949942 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"терроризм" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.171232876712329 0 0 0 0 0 0 0 0 0 0 0 0 0 0.131061598951507 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"террористов" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0856164383561644 0 0 0 0 0 0 0 0 0 0 0 0 0 0.131061598951507 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"товарищей" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0364166059723234 0 0 0 0 0 0 0 0
"тольского" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.145137880986938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"томов" 0 0 0 0 0 0 0 0 0 0 0.0594883997620464 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.178890876565295 0 0 0 0 0 0.177304964539007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"торжествуют" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0997340425531915 0 0 0 0 0
"точку" 0.170940170940171 0 0 0 0 0 0 0 0 0 0 0.06635700066357 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.104602510460251 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"трактоваться" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.387596899224806 0 0 0 0 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.144508670520231 0 0 0 0 0 0 0 0 0
"требовал" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0.48780487804878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"требований" 0 0 0 0 0 0 0 0.0351493848857645 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0364166059723234 0 0 0 0 0 0 0 0
"третий" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0974658869395711 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0577700751010976 0 0 0 0 0 0 0 0 0 0 0 0 0.0293685756240822 0 0 0 0 0 0
"трусости" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.269905533063428 0 0 0 0 0 0 0 0.0587889476778366 0 0 0
"тяжелое" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.167224080267559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0517866390471258 0 0
"убеждений" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.134952766531714 0 0 0.0182083029861617 0 0.0293685756240822 0 0 0 0 0 0
"убежища" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.292397660818713 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"убопа" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.145137880986938 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"уважения" 0 0 0.16025641025641 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"уверены" 0 0 0 0 0 0 0 0 0 0 0 0.06635700066357 0 0 0 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"увидели" 0 0 0 0 0 0 0 0 0 0.190114068441065 0 0 0 0 0 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"удары" 0 0 0 0 0 0 0.265957446808511 0 0 0 0 0 0 0 0 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"удивлен" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.396825396825397 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.134952766531714 0 0 0 0.0627746390458255 0 0 0 0 0 0 0
"удивлюсь" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.455580865603645 0 0 0 0 0 0 0 0 0 0 0.0592417061611374 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"удивляет" 0 0 0 0 0 0 0 0 0.0175192711983181 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.171232876712329 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"узнать" 0 0 0 0 0 0 0 0 0 0 0.0594883997620464 0 0 0 0 0 0 0 0 0.00969838037047813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0814332247557003 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"уйти" 0 0 0 0 0 0 0.265957446808511 0 0 0 0 0 0 0 0 0 0 0 0.735294117647059 0 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"указание" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0881057268722467 0 0 0 0 0 0
"указывало" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0193967607409563 0 0 0 0 0 0 0.0483792936623125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"указывать" 0 0 0 0 0 0.117233294255569 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"украли" 0.170940170940171 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0332446808510638 0 0.0587889476778366 0 0 0
"улицах" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0182083029861617 0 0.0293685756240822 0 0 0.0587889476778366 0 0 0
